not_sold,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,num_bed,year_built,longitude,latitude,num_room,num_bath,living_area,house,plex,chalet,loft,condo,num_parking,accessible_buildings,family_quality,art_expos,emergency_shelters,emergency_water,Facilities,fire_stations,Cultural,Monuments,police_stations,Vacant,Free_Parking,askprice
0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,-73.847662210464480000,45.474276358684620000,9,1,106.65,1,0,0,0,0,0,1,12,3,13,55,0,10,2,0,4,0,0,339000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1987,-73.541386127471920000,45.464743435841990000,7,1,129.14,0,0,0,0,1,1,4,85,179,16,136,216,23,46,28,13,43,36,325000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2007,-73.549960000000000000,45.526667000000000000,5,1,81.94,0,0,0,0,1,0,5,157,208,29,222,216,35,65,41,18,43,52,259000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2007,-73.803157400000000000,45.486428800000000000,8,2,0,0,0,0,0,1,2,3,13,7,13,61,0,10,3,0,4,0,0,407000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2010,-73.618110800000000000,45.532935700000000000,3,1,54,0,0,0,0,1,0,5,175,218,38,282,214,45,75,44,24,43,53,229000
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2009,-73.564570400000000000,45.554116200000000000,4,1,0,0,0,0,0,1,0,7,158,204,29,228,216,39,64,42,20,43,52,249900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,-73.546064600000000000,45.544525000000000000,7,1,0,0,0,0,0,1,0,5,140,198,26,192,216,32,57,40,19,43,51,269000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-73.664581200000000000,45.429364100000000000,4,1,0,0,0,0,0,1,1,3,56,85,19,120,1,15,24,5,8,0,5,245000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1910,-73.541358000000000000,45.540570000000000000,10,2,183.48,1,0,0,0,0,0,5,139,197,25,185,216,32,57,40,18,43,51,409000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2004,-73.598134800000000000,45.525388800000000000,3,1,95.50,0,0,0,0,1,0,5,178,223,37,287,216,44,76,44,23,43,53,339000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1987,-73.856931924819940000,45.489193237466580000,5,2,0,0,0,0,0,1,1,1,12,3,13,56,0,10,2,0,4,0,0,224900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2004,-73.621771400000000000,45.529413500000000000,6,1,128.86,0,0,0,0,1,1,5,166,214,35,281,210,44,76,43,23,43,53,399000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1951,-73.532388600000000000,45.597444300000000000,9.5,1,86.75,1,0,0,0,0,0,5,118,118,23,153,162,22,44,26,13,20,25,384900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.623253200000000000,45.607419300000000000,7,1,82.13,1,0,0,0,0,0,3,110,62,20,153,0,25,35,19,15,0,40,223000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1950,-73.635761800000000000,45.512848300000000000,0,1,111.48,1,0,0,0,0,0,4,156,228,36,286,201,41,73,44,22,43,53,569000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-73.498380600000000000,45.636684000000000000,0,2,0,1,0,0,0,0,0,4,53,17,12,56,0,9,13,1,5,0,2,279900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1954,-73.544978700000000000,45.584205700000000000,8,1,90.58,1,0,0,0,0,0,5,133,162,26,178,202,29,53,30,16,37,48,404000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.590035700000000000,45.540702400000000000,7,1,92.90,1,0,0,0,0,0,5,181,219,34,279,216,44,75,44,23,43,52,439000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,-73.570064306259160000,45.463588390543705000,9,1,176.52,0,0,0,0,1,0,4,114,195,23,186,216,31,56,34,17,43,40,349000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2000,-73.575434700000000000,45.515826400000000000,6,2,0,0,0,0,0,1,1,4,165,212,30,251,216,39,67,42,22,43,53,346000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1930,-73.565115630626680000,45.470883214213536000,4,1,69.90,0,0,0,0,1,0,5,121,211,24,192,216,31,60,41,17,43,41,229000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1924,-73.629490500000000000,45.541184200000000000,0,1,55.93,0,0,0,0,1,0,5,165,198,35,268,201,43,73,40,22,43,52,199900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2008,-73.692734300000000000,45.441922700000000000,6,1,97.55,0,0,0,0,1,1,5,49,78,19,113,0,14,21,4,7,0,2,254900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1994,-73.593180200000000000,45.527725900000000000,4,1,83.61,0,0,0,0,1,0,5,179,222,34,282,216,44,74,44,23,43,53,307000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1900,-73.531797800000000000,45.555425200000000000,5,1,111.48,0,0,0,0,1,0,5,124,183,22,160,215,28,52,36,15,43,50,245000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,-73.631470100000000000,45.545917500000000000,0,2,0,0,1,0,0,0,0,5,162,195,35,262,200,42,69,40,22,43,52,479000
0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,-73.538896400000000000,45.547523000000000000,0,3,0,0,1,0,0,0,0,6,133,194,23,180,216,32,54,40,17,43,50,437000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,-73.551878929138180000,45.543268568963000000,0,4,0,0,1,0,0,0,0,5,154,204,29,214,216,34,60,41,19,43,51,439000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2004,-73.547908100000000000,45.664447000000000000,8,1,175.40,1,0,0,0,0,0,3,60,13,12,67,0,11,15,0,6,0,9,449000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-73.579373800000000000,45.532205900000000000,6,1,81.85,0,0,0,0,1,0,4,179,215,34,266,216,42,73,44,22,43,53,339000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1980,-73.583742200000000000,45.502268200000000000,4,2,126.91,1,0,0,0,0,1,6,158,223,30,257,216,39,67,42,21,43,54,499000
0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,-73.674860000000000000,45.441845800000000000,0,2,0,0,1,0,0,0,0,4,57,87,19,128,1,15,23,4,9,0,5,315000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2009,-73.557209000000000000,45.517222500000000000,3,1,73.39,0,0,0,0,1,0,4,167,210,29,232,216,36,68,42,20,43,52,245000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2003,-73.567563600000000000,45.545866900000000000,0,1,140.56,1,0,0,0,0,0,6,169,211,32,241,216,41,68,42,22,43,52,669000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2003,-73.541768000000000000,45.553188900000000000,6,1,92.90,0,0,0,0,1,0,6,135,191,24,185,216,32,53,39,18,43,50,304000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,-73.658492000000000000,45.426278100000000000,0,1,0,0,1,0,0,0,0,3,58,86,18,122,2,14,24,5,8,0,6,449000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,-73.653334700000000000,45.564046600000000000,0,2,0,0,1,0,0,0,0,3,110,103,21,196,11,24,44,20,17,0,44,535000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,-73.627955900000000000,45.486479600000000000,0,3,0,0,1,0,0,0,0,5,144,233,34,260,201,36,66,34,22,43,43,695000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1930,-73.569850700000000000,45.533918400000000000,6,1,105.91,0,0,0,0,1,0,5,174,212,32,254,216,39,69,42,22,43,53,336000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,-73.563640000000000000,45.552382000000000000,7,1,107.49,0,0,0,0,1,0,7,160,207,31,229,216,39,64,42,21,43,52,345000
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,-73.530893325805660000,45.585602421413140000,10,2,195.10,1,0,0,0,0,0,5,120,132,22,158,187,23,47,28,14,26,35,429000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2009,-73.589622974395750000,45.453763905434470000,4,1,68.47,0,0,0,0,1,0,4,104,216,27,189,216,29,53,32,18,43,37,232500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.566243100000000000,45.476273800000000000,0,0,0,0,1,0,0,0,0,5,126,212,24,200,216,34,61,41,17,43,41,449000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2003,-73.862412100000000000,45.509208000000000000,13,2,222.97,1,0,0,0,0,0,1,12,3,11,55,0,9,2,0,4,0,0,649000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1925,-73.567837000000000000,45.454020500000000000,5,1,102.19,0,0,0,0,1,0,4,93,181,21,164,216,29,46,29,14,43,35,249000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1995,-73.556202650070190000,45.515203695613620000,1,1,51.90,0,0,0,0,1,0,4,163,210,29,226,216,36,68,41,20,43,52,164900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1900,-73.602709200000000000,45.534937500000000000,5,1,85.84,0,0,0,0,1,0,5,184,220,36,290,216,44,73,44,23,43,53,300000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1987,-73.539384500000000000,45.612172500000000000,7,2,136.57,1,0,0,0,0,0,5,114,62,23,148,85,21,38,13,11,7,20,369000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1987,-73.559170300000000000,45.549207500000000000,5,1,0,0,0,0,0,1,0,6,163,208,31,228,216,38,64,42,20,43,51,239000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1984,-73.598905600000000000,45.636055200000000000,6,1,125.33,0,0,0,0,1,0,4,89,40,17,118,0,16,28,14,8,0,17,235000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-73.534096400000000000,45.549015200000000000,0,2,0,0,1,0,0,0,0,6,128,191,23,172,216,32,53,39,15,43,50,298000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1988,-73.562717200000000000,45.549945600000000000,0,1,0,0,0,0,0,1,0,6,164,207,32,231,216,39,64,42,21,43,51,285000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-73.559954900000000000,45.514976900000000000,4,0,0,0,0,0,0,1,1,4,163,211,29,235,216,37,68,42,20,43,52,398000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1985,-73.491586200000000000,45.653791200000000000,6,1,111.48,1,0,0,0,0,0,3,42,7,11,40,0,6,9,0,3,0,0,269900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2006,-73.592436400000000000,45.531763600000000000,4,1,125.05,0,0,0,0,1,1,5,182,222,35,283,216,43,75,44,23,43,53,539000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2004,-73.562299800000000000,45.595384600000000000,7,1,101.36,0,0,0,0,1,1,5,141,154,27,190,179,29,55,33,17,25,43,289000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001,-73.732810600000000000,45.508459900000000000,0,1,0,1,0,0,0,0,0,3,26,36,15,88,0,14,11,1,6,0,1,464800
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-73.591261804103850000,45.557583098619080000,0,2,0,0,1,0,0,0,0,6,170,210,34,243,216,39,69,44,21,43,52,430000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2008,-73.564252600000000000,45.543523900000000000,0,1,107.30,0,0,0,0,1,1,5,167,210,32,239,216,41,68,42,22,43,51,390000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2000,-73.533095900000000000,45.583653800000000000,0,1,79.80,0,0,0,0,1,0,5,129,140,24,166,193,26,51,29,14,30,37,199900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2003,-73.574774400000000000,45.520274200000000000,5,1,0,0,0,0,0,1,0,4,174,212,30,252,216,39,70,42,21,43,53,359000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1910,-73.607792000000000000,45.526515100000000000,5,1,0,0,0,0,0,1,0,5,177,223,37,295,216,44,76,44,24,43,53,410000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2007,-73.563172800000000000,45.478391000000000000,0,1,0,0,0,0,0,1,0,5,127,212,23,199,216,34,61,41,17,43,41,209750
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,-73.555214000000000000,45.584148400000000000,0,2,0,0,1,0,0,0,0,6,141,179,28,193,208,31,56,34,18,38,48,446000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2006,-73.566198300000000000,45.544100100000000000,4,1,97.55,0,0,0,0,1,0,5,169,210,32,242,216,41,68,42,22,43,52,315000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1985,-73.629572500000000000,45.554141100000000000,5,1,83.61,0,0,0,0,1,0,5,166,192,35,254,198,41,70,39,24,42,51,225000
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2007,-73.549389839172360000,45.526178773406240000,4,1,0,0,0,0,0,1,1,5,157,208,29,219,216,35,65,41,18,43,52,365000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1983,-73.523473900000000000,45.592004000000000000,3,1,59.27,0,0,0,0,1,0,5,114,117,20,142,171,22,40,26,11,20,20,172000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1975,-73.718701200000000000,45.522154300000000000,9,2,118.92,1,0,0,0,0,0,3,42,32,14,103,0,16,14,6,7,0,1,365000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2006,-73.616651800000000000,45.542730700000000000,4,1,100.89,0,0,0,0,1,1,5,177,209,37,272,210,43,71,43,25,43,52,379000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2004,-73.595579200000000000,45.534105000000000000,5,1,78.04,0,0,0,0,1,1,5,185,222,36,287,216,43,75,44,23,43,53,259000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-73.591181400000000000,45.431846100000000000,0,1,0,0,1,0,0,0,0,4,77,185,19,139,136,20,42,25,12,36,27,395000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2005,-73.664402961730960000,45.443166142232954000,3,1,56.11,0,0,0,0,1,0,4,68,106,22,138,6,18,27,7,11,4,12,154000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2007,-73.615908622741700000,45.531714361580390000,4,1,75.9,0,0,0,0,1,0,5,175,220,37,283,215,44,75,44,24,43,53,239000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1964,-73.560846900000000000,45.608379900000000000,9.5,1,133.78,1,0,0,0,0,0,5,127,89,25,173,108,25,45,20,13,11,28,299000
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1933,-73.563500000000000000,45.475329000000000000,4,1,0,0,0,0,0,1,0,5,124,212,23,196,216,33,60,41,17,43,41,399000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1984,-73.569560050964360000,45.553246487246170000,6,1,0,0,0,0,0,1,0,6,167,208,32,235,216,39,67,44,21,43,52,296000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1986,-73.617110200000000000,45.629283800000000000,5,1,90.39,0,0,0,0,1,1,1,88,36,15,117,0,17,24,16,9,0,21,189500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2007,-73.535485500000000000,45.559226600000000000,0,1,0,0,0,0,0,1,0,6,128,184,23,165,215,29,52,37,17,43,50,245000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,-73.608082200000000000,45.437779900000000000,0,2,0,0,1,0,0,0,0,4,79,188,21,148,118,24,43,27,14,36,28,474900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1983,-73.502275400000000000,45.671114800000000000,5,1,0,0,0,0,0,1,0,3,38,7,9,36,0,7,8,0,3,0,0,179900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2006,-73.554496765136720000,45.449112575572810000,4,1,0,0,0,0,0,1,1,4,81,172,17,138,216,23,44,27,12,43,29,299000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1996,-73.584264900000000000,45.521759700000000000,2,1,60.48,0,0,0,0,1,0,5,177,215,33,269,216,43,73,44,23,43,53,289000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1910,-73.573508262634280000,45.547235905212580000,4,1,92.07,0,0,0,0,1,0,6,174,212,32,247,216,41,71,44,22,43,52,279900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1986,-73.573980331420900000,45.487365511551850000,5,1,0,0,0,0,0,1,0,5,132,212,25,219,216,36,62,41,18,43,46,268000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2000,-73.563109700000000000,45.552860800000000000,5,1,90.12,0,0,0,0,1,1,7,160,207,30,229,216,39,64,42,21,43,51,259500
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1987,-73.724016000000000000,45.533091100000000000,7,2,144.00,0,0,0,0,1,1,3,29,22,10,83,0,13,11,3,6,0,1,347000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-73.580751000000000000,45.528714800000000000,4,1,68.75,0,0,0,0,1,0,4,176,214,33,266,216,42,72,44,22,43,53,319000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1956,-73.598774000000000000,45.433630000000000000,0,1,106.37,1,0,0,0,0,0,4,79,183,21,142,127,22,42,26,13,36,27,339000
0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2001,-73.705496100000000000,45.514701300000000000,0,1,133.78,1,0,0,0,0,0,5,59,77,19,119,0,19,20,10,10,0,6,509000
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.837084300000000000,45.504145100000000000,0,0,0,0,1,0,0,0,0,3,12,3,12,53,0,10,2,0,4,0,0,600000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.552393913269040000,45.656587887122450000,7,1,139.35,1,0,0,0,0,0,3,69,18,16,80,0,13,17,1,6,0,12,421900
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2007,-73.640423300000000000,45.596682400000000000,0,1,76.18,0,0,0,0,1,0,3,104,60,20,164,0,22,36,20,13,0,39,189500
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2004,-73.589423800000000000,45.608937100000000000,4,1,93.27,0,0,0,0,1,1,5,136,88,25,185,85,26,47,24,16,8,42,259000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2001,-73.587017300000000000,45.521086000000000000,0,1,91.04,0,0,0,0,1,0,5,177,220,33,274,216,43,73,44,23,43,53,319000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,-73.689572600000000000,45.446941700000000000,8,1,98.11,1,0,0,0,0,0,5,51,82,19,122,0,15,23,4,7,0,2,279999
0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1951,-73.788557200000000000,45.455557600000000000,9,2,120.77,1,0,0,0,0,0,3,7,10,10,58,0,9,1,0,4,0,0,329900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1986,-73.644297122955320000,45.563342818073520000,7,1,111.48,0,0,0,0,1,1,4,128,132,28,217,90,32,54,29,18,14,47,327500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1988,-73.691579000000000000,45.441879000000000000,4,1,99.41,0,0,0,0,1,1,5,49,79,19,113,0,14,21,4,7,0,2,229500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1915,-73.597129700000000000,45.536967200000000000,6,1,92.35,0,0,0,0,1,0,5,184,221,35,285,216,43,75,44,23,43,53,289000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.541886000000000000,45.547679800000000000,0,0,0,0,1,0,0,0,0,7,136,195,25,185,216,32,54,40,18,43,50,449000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1929,-73.626481000000000000,45.474096000000000000,9,2,215.72,0,0,0,0,1,0,5,128,226,32,240,193,35,62,32,20,40,41,599000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-73.582259100000000000,45.473651900000000000,4,1,74.32,0,0,0,0,1,0,4,130,220,26,213,216,34,65,42,18,43,42,279000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-73.540527820587160000,45.460958410847840000,5,2,111.48,0,0,0,0,1,1,4,76,175,14,130,216,23,46,26,10,43,28,399900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,-73.628597500000000000,45.576695200000000000,0,2,0,0,1,0,0,0,0,6,155,141,31,221,133,30,59,31,19,21,48,379000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2008,-73.593161400000000000,45.467788000000000000,0,1,0,0,0,0,0,1,0,5,122,216,29,213,216,32,61,33,18,43,39,239900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1999,-73.567849500000000000,45.512918900000000000,4,1,91.51,0,0,0,0,1,1,4,163,212,29,242,216,37,68,42,20,43,52,405000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2008,-73.621650300000000000,45.623469200000000000,4,1,0,0,0,0,0,1,1,1,93,38,16,125,0,17,27,16,9,0,23,189900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-73.599901600000000000,45.538187300000000000,0,1,0,0,1,0,0,0,0,5,183,218,36,281,216,42,73,44,23,43,53,559000
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1986,-73.675807714462280000,45.536539236387520000,4,1,0,0,0,0,0,1,0,5,96,87,23,167,5,23,38,13,14,0,32,159900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,-73.588319420814510000,45.562539084390835000,0,3,0,0,1,0,0,0,0,6,166,207,29,239,216,40,68,44,20,43,51,519000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1921,-73.612132072448730000,45.522104713562825000,5,1,0,0,0,0,0,1,0,5,173,225,35,298,216,44,76,44,24,43,53,249900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2005,-73.715000500000000000,45.508718600000000000,3,1,70.61,0,0,0,0,1,1,3,51,73,17,109,0,19,18,8,9,0,1,244500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1998,-73.600056767463680000,45.536088331043956000,4,1,69.68,0,0,0,0,1,0,5,183,219,37,292,216,43,73,44,23,43,53,265000
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,-73.610164800000000000,45.532681000000000000,0,1,0,0,1,0,0,0,0,5,174,219,37,288,216,44,74,44,25,43,53,459000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.629544600000000000,45.539806800000000000,0,0,0,0,1,0,0,0,0,5,162,198,34,267,201,43,73,41,22,43,52,595000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2000,-73.562430500000000000,45.520597700000000000,0,1,0,0,0,0,0,1,1,4,167,210,29,240,216,38,67,42,20,43,52,284000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,-73.563873000000000000,45.520482000000000000,0,1,0,0,0,0,0,1,0,4,171,211,29,242,216,38,68,42,20,43,52,145000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,-73.600717800000000000,45.581041800000000000,0,2,0,0,1,0,0,0,0,6,150,181,26,208,203,35,60,37,19,42,50,598000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2001,-73.542774200000000000,45.550863500000000000,0,1,123.93,0,0,0,0,1,0,7,136,194,24,187,216,33,54,40,18,43,50,354900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1914,-73.546345531940460000,45.547288500592850000,12,1,107.77,1,0,0,0,0,0,7,144,198,28,198,216,32,56,40,20,43,51,335000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2005,-73.589962500000000000,45.521860600000000000,3,1,0,0,0,0,0,1,1,5,174,220,33,277,216,43,73,44,23,43,53,279000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1966,-73.845787000000000000,45.479749300000000000,8,1,106.65,1,0,0,0,0,0,1,12,3,13,55,0,10,2,0,4,0,0,332500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1988,-73.573091400000000000,45.482197300000000000,6,1,104.00,0,0,0,0,1,1,5,131,212,25,212,216,35,62,41,18,43,44,449000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2007,-73.586758100000000000,45.571734100000000000,0,1,0,0,0,0,0,1,1,7,155,195,29,218,215,38,62,41,19,43,51,235000
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2005,-73.542488800000000000,45.553426400000000000,3,1,56.02,0,0,0,0,1,0,6,135,192,24,185,216,32,53,40,18,43,50,214500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1960,-73.616130900000000000,45.542043800000000000,4,1,160.72,0,0,0,0,1,0,5,177,211,37,275,211,43,71,43,25,43,52,359000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2006,-73.682341575622560000,45.437188968763780000,0,2,133.78,1,0,0,0,0,0,3,49,82,20,121,0,14,21,4,7,0,4,425000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2006,-73.612260818481440000,45.539180717557570000,4,1,94.58,0,0,0,0,1,0,5,179,216,37,278,215,44,71,44,25,43,52,345000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,-73.659939765930170000,45.553096230529015000,3.5,1,55.93,0,0,0,0,1,0,5,111,101,23,202,11,28,44,15,17,2,43,153500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,-73.560869693756100000,45.481377977591976000,4,1,89.19,0,0,0,0,1,0,5,125,211,23,199,216,35,61,41,17,43,41,230000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1997,-73.547946000000000000,45.558047100000000000,5,1,0,0,0,0,0,1,0,7,141,193,26,197,216,33,58,41,19,43,50,245000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2008,-73.560547828674320000,45.496390741835440000,0,1,0,0,0,0,0,1,1,5,137,211,26,209,216,34,61,41,18,43,49,299900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.569901600000000000,45.491451900000000000,0,1,116.13,1,0,0,0,0,0,5,140,214,27,220,216,37,63,41,18,43,49,399999
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1897,-73.587318900000000000,45.480977600000000000,6,1,102.75,0,0,0,0,1,0,6,137,231,30,225,216,36,67,43,18,43,45,309000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,-73.542654812335970000,45.615305690468010000,8,1,113.34,1,0,0,0,0,0,4,114,54,24,147,64,19,37,12,10,7,20,329000
0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,-73.548350100000000000,45.542112400000000000,0,3,0,0,1,0,0,0,0,5,145,200,26,205,216,33,59,41,19,43,51,379999
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1985,-73.568414900000000000,45.472531100000000000,0,1,0,0,0,0,0,1,1,5,123,211,24,201,216,34,60,41,18,43,41,264900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2009,-73.586110900000000000,45.572773300000000000,5,1,112.88,0,0,0,0,1,1,7,151,195,28,216,215,38,62,40,19,43,51,289000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.582251300000000000,45.458921400000000000,0,0,0,0,1,0,0,0,0,4,113,204,25,189,216,31,55,33,17,43,39,600000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-73.560783863067630000,45.520894465517680000,0,1,0,0,0,0,0,1,0,4,167,210,29,235,216,38,66,42,20,43,52,299000
